id,player_fifa_api_id,player_api_id,date,potential,preferred_foot,attacking_work_rate,defensive_work_rate,crossing,finishing,heading_accuracy,short_passing,volleys,dribbling,curve,free_kick_accuracy,long_passing,ball_control,acceleration,sprint_speed,agility,reactions,balance,shot_power,jumping,stamina,strength,long_shots,aggression,interceptions,positioning,vision,penalties,marking,standing_tackle,sliding_tackle,gk_diving,gk_handling,gk_kicking,gk_positioning,gk_reflexes
317,21318,40318,,81,Right,High,Medium,74,56,71,74,41,73,59,39,66,74,84,83,82,76,75,65,80,93,72,59,87,78,77,70,75,76,75,74,6,10,11,5,6
318,21319,40319,,83,Left,High,Medium,73,72,58,80,77,85,77,69,75,82,78,69,79,73,76,80,66,73,63,83,55,66,74,78,74,47,64,59,12,9,14,14,15
319,21320,40320,,82,Left,Medium,High,74,50,70,73,45,74,69,47,58,75,72,74,72,76,59,60,81,82,83,51,82,79,62,60,50,80,82,78,6,14,10,7,14
320,21321,40321,,79,Right,High,Medium,42,81,76,74,76,82,79,60,56,81,86,80,82,85,73,75,87,79,63,82,43,20,82,75,74,27,20,19,9,12,8,10,9
321,21322,40322,,79,Right,Medium,Medium,8,9,7,11,8,18,12,13,12,20,58,62,66,76,43,53,60,23,60,12,35,12,5,60,15,22,9,16,81,75,71,77,82
322,21323,40323,,79,Right,Medium,Medium,52,68,83,78,67,72,64,68,72,74,62,78,67,75,69,75,71,87,82,70,84,72,67,72,72,82,84,77,15,7,16,9,8
323,21324,40324,,79,Right,High,High,75,58,59,78,58,75,48,73,75,77,68,66,76,78,71,72,71,89,68,64,81,79,54,73,61,80,81,77,9,9,14,15,8
324,21325,40325,,79,Right,Medium,Medium,78,47,71,75,49,68,56,58,63,74,85,82,73,76,66,57,57,81,71,54,62,74,66,66,55,75,79,74,9,10,6,6,7
325,21326,40326,,79,Left,High,Medium,78,45,60,76,55,76,54,49,59,74,90,89,87,80,90,78,67,76,44,68,73,75,69,68,49,75,77,76,13,13,16,8,9
326,21327,40327,,86,Left,Medium,Low,65,72,42,71,67,85,75,63,64,81,92,89,84,74,80,73,76,64,64,72,,,,,,,,,,,,,
327,21328,40328,,85,Right,High,High,58,65,39,78,45,79,54,50,77,79,71,72,69,77,60,62,53,82,75,65,,,,,,,,,,,,,
328,21329,40329,,77,Left,Medium,Medium,57,40,79,73,49,58,36,38,71,68,51,68,47,71,34,67,74,65,80,56,,,,,,,,,,,,,
329,21330,40330,,77,Right,Medium,Low,69,77,73,76,73,80,68,73,53,81,82,75,65,75,76,85,78,71,84,68,,,,,,,,,,,,,
330,21331,40331,,86,Right,Medium,Medium,69,68,45,79,75,85,78,64,64,79,78,78,84,77,76,78,66,74,75,76,,,,,,,,,,,,,
331,21332,40332,,84,Right,Medium,Medium,60,44,73,73,27,65,42,41,70,67,78,83,70,75,72,60,84,80,82,50,,,,,,,,,,,,,
332,21333,40333,,77,Right,Medium,High,68,76,86,73,76,77,70,42,53,75,79,78,69,82,54,73,83,86,79,58,,,,,,,,,,,,,
333,21334,40334,,81,Right,High,Medium,66,72,41,68,59,83,75,70,53,80,91,90,84,77,73,75,69,80,64,73,,,,,,,,,,,,,
334,21335,40335,,85,Left,Medium,High,48,38,78,78,31,58,56,34,77,67,54,66,42,76,35,70,78,64,84,47,,,,,,,,,,,,,
335,21336,40336,,83,Right,High,Medium,65,77,63,76,60,81,60,56,58,79,82,85,78,75,57,76,53,73,68,76,,,,,,,,,,,,,
336,21337,40337,,83,Right,Medium,Medium,51,82,67,68,73,74,65,54,61,76,87,92,83,77,74,76,89,76,67,71,,,,,,,,,,,,,
337,21338,40338,,85,Right,Medium,Medium,70,61,80,74,31,72,56,30,68,75,79,80,75,69,72,49,89,78,78,42,,,,,,,,,,,,,
338,21339,40339,,79,Right,Medium,Medium,76,38,71,77,39,71,63,39,70,74,73,76,71,76,75,52,71,71,66,58,,,,,,,,,,,,,
339,21340,40340,,84,Right,Medium,High,52,41,51,78,38,69,61,42,76,74,67,63,65,76,74,63,61,74,66,45,,,,,,,,,,,,,
340,21341,40341,,83,Left,High,Medium,74,49,71,70,38,72,67,41,60,76,71,76,66,78,41,56,74,76,74,48,,,,,,,,,,,,,
341,21342,40342,,86,Right,Medium,Medium,67,69,61,82,68,80,68,65,77,85,80,78,74,76,74,75,71,77,63,65,,,,,,,,,,,,,
342,21343,40343,,80,Left,Medium,Medium,70,72,63,80,68,77,72,45,76,81,69,75,75,78,65,74,59,81,68,68,,,,,,,,,,,,,
343,21344,40344,,80,Right,High,Medium,74,76,40,73,64,81,60,40,66,81,84,86,86,71,77,52,57,70,49,59,,,,,,,,,,,,,
344,21345,40345,,84,Right,Medium,Medium,54,42,77,86,31,64,65,31,80,73,55,68,64,75,56,51,77,65,72,44,,,,,,,,,,,,,
345,21346,40346,,82,Left,Medium,High,46,26,80,75,25,51,37,25,74,52,51,64,33,72,34,66,63,65,92,25,,,,,,,,,,,,,
346,21347,40347,,82,Right,Medium,High,31,32,73,59,42,57,48,23,59,59,65,80,63,68,63,60,71,68,84,38,,,,,,,,,,,,,
347,21348,40348,,82,Right,Medium,High,56,81,71,77,72,71,63,61,59,75,78,78,72,79,67,78,78,88,68,66,,,,,,,,,,,,,
348,21349,40349,,80,Right,Medium,Medium,75,70,55,75,64,79,77,56,70,77,83,82,81,72,81,79,65,80,53,67,,,,,,,,,,,,,
349,21350,40350,,86,Right,Medium,High,35,29,74,72,28,66,37,26,66,68,85,89,64,78,55,46,80,67,82,27,,,,,,,,,,,,,
350,21351,40351,,80,Right,Medium,Low,67,82,66,72,80,74,74,66,62,78,69,67,68,74,82,78,66,70,81,77,,,,,,,,,,,,,
351,21352,40352,,81,Right,Medium,Medium,73,74,48,72,60,83,69,51,53,80,87,83,90,69,85,77,64,69,55,70,,,,,,,,,,,,,
352,21353,40353,,85,Right,Medium,Medium,72,70,41,78,58,78,72,74,76,80,80,75,82,73,71,73,59,78,60,80,,,,,,,,,,,,,
353,21354,40354,,85,Left,Medium,High,40,30,74,73,22,47,50,32,58,64,63,74,53,68,49,60,72,67,87,28,,,,,,,,,,,,,
354,21355,40355,,77,Right,Medium,High,68,60,53,81,56,72,71,55,79,76,59,55,69,77,83,77,64,78,69,69,,,,,,,,,,,,,
355,21356,40356,,77,Right,Medium,Medium,46,56,75,77,37,69,43,48,74,72,74,73,65,75,57,75,73,82,74,70,,,,,,,,,,,,,
356,21357,40357,,84,Left,High,Medium,64,80,78,75,74,78,52,51,60,79,73,76,69,74,69,76,74,70,72,72,,,,,,,,,,,,,
357,21358,40358,,77,Right,High,Medium,72,51,66,77,39,77,51,52,74,71,74,77,81,75,72,34,65,80,61,51,,,,,,,,,,,,,
358,21359,40359,,77,Right,High,High,70,77,76,67,72,69,58,47,56,67,86,91,69,76,55,82,76,89,90,70,,,,,,,,,,,,,
359,21360,40360,,79,Right,Low,High,50,30,72,75,27,64,33,30,66,69,55,54,54,78,61,48,76,61,78,27,,,,,,,,,,,,,
360,21361,40361,,80,Right,High,Medium,76,50,63,76,53,77,73,49,66,77,74,69,75,76,69,62,66,75,68,46,,,,,,,,,,,,,
361,21362,40362,,81,Right,High,Medium,50,79,74,75,77,77,74,70,60,78,67,74,70,75,63,84,73,72,79,79,,,,,,,,,,,,,
362,21363,40363,,83,Right,Medium,Medium,12,14,15,46,15,15,12,14,50,37,45,44,31,71,35,53,70,40,66,16,,,,,,,,,,,,,
363,21364,40364,,77,Right,High,High,70,71,66,79,66,78,69,70,77,79,66,68,73,79,70,76,74,72,72,77,,,,,,,,,,,,,
364,21365,40365,,82,Right,Medium,Medium,25,20,77,66,36,54,34,27,64,62,46,54,31,75,34,54,72,66,92,17,,,,,,,,,,,,,
365,21366,40366,,82,Right,Medium,High,41,43,80,73,31,60,62,37,76,68,66,58,75,76,51,55,84,78,78,35,,,,,,,,,,,,,
366,21367,40367,,81,Right,High,Medium,62,70,70,75,65,84,78,52,73,82,69,66,72,80,74,75,81,81,75,74,,,,,,,,,,,,,
367,21368,40368,,77,Left,Medium,Medium,76,58,74,73,69,69,76,80,68,69,76,82,74,77,54,75,86,75,65,60,,,,,,,,,,,,,
368,21369,40369,,80,Right,High,Medium,72,74,67,79,52,81,67,66,74,81,71,74,71,75,64,70,70,81,71,68,,,,,,,,,,,,,
369,21370,40370,,77,Left,High,Medium,74,73,45,75,77,75,86,74,75,76,89,71,88,82,79,74,66,75,60,68,,,,,,,,,,,,,
370,21371,40371,,77,Right,Medium,Medium,61,69,74,82,48,70,66,70,79,82,69,66,63,71,71,81,55,82,78,80,,,,,,,,,,,,,
371,21372,40372,,77,Left,High,Medium,75,60,60,75,59,76,84,77,72,73,85,79,89,82,79,70,69,84,52,61,,,,,,,,,,,,,
372,21373,40373,,77,Right,Medium,Medium,41,53,65,78,31,45,33,39,75,74,59,57,54,75,59,84,52,89,77,68,,,,,,,,,,,,,
373,21374,40374,,77,Left,Medium,Medium,67,65,53,78,53,56,60,60,76,73,63,66,62,69,65,71,54,82,75,68,,,,,,,,,,,,,
374,21375,40375,,77,Right,Medium,Medium,72,52,68,73,55,71,61,62,71,77,76,81,72,74,69,54,55,78,56,53,,,,,,,,,,,,,
375,21376,40376,,77,Right,Medium,Medium,42,29,77,69,28,48,36,30,69,67,62,57,61,69,37,65,58,79,84,41,,,,,,,,,,,,,
376,21377,40377,,77,Left,Medium,Medium,74,68,29,74,49,77,56,55,70,75,81,81,77,77,66,63,41,82,74,56,,,,,,,,,,,,,
377,21378,40378,,77,Right,High,High,71,56,62,75,45,72,81,77,77,71,69,69,52,81,48,73,68,76,85,72,,,,,,,,,,,,,
378,21379,40379,,77,Right,High,High,70,67,51,72,74,83,81,60,57,78,91,89,90,73,84,77,65,87,44,68,,,,,,,,,,,,,
379,21380,40380,,77,Left,Medium,High,32,29,82,57,33,41,38,34,50,53,66,66,50,75,53,53,86,76,81,22,,,,,,,,,,,,,
380,21381,40381,,77,Right,High,Medium,76,69,59,80,67,78,75,71,79,79,74,72,78,72,78,70,66,70,60,68,,,,,,,,,,,,,
381,21382,40382,,80,Right,High,Medium,78,72,59,73,60,84,78,64,69,79,90,80,88,67,82,80,61,67,63,75,,,,,,,,,,,,,
382,21383,40383,,77,Left,High,Medium,75,74,68,78,74,76,79,80,75,79,67,74,73,75,68,86,69,75,76,80,,,,,,,,,,,,,
383,21384,40384,,77,Left,Medium,High,54,52,77,77,47,62,65,54,78,71,57,64,61,78,60,67,82,73,78,58,,,,,,,,,,,,,
384,21385,40385,,77,Right,High,High,75,70,61,78,64,78,73,70,77,78,69,69,72,77,81,75,72,77,67,75,,,,,,,,,,,,,
385,21386,40386,,78,Right,High,Medium,72,75,45,82,55,75,68,77,75,78,79,81,87,79,85,75,73,87,60,74,,,,,,,,,,,,,
386,21387,40387,,77,Right,High,Medium,65,60,80,74,61,66,66,66,74,72,50,52,53,77,61,77,77,64,78,73,,,,,,,,,,,,,
387,21388,40388,,77,Right,High,High,69,73,55,69,76,83,67,60,66,78,83,84,81,75,85,71,44,88,77,76,,,,,,,,,,,,,
388,21389,40389,,77,Right,High,Medium,72,49,64,66,39,71,62,48,65,69,87,80,75,72,73,66,78,90,78,44,,,,,,,,,,,,,
389,21390,40390,,77,Right,Medium,High,36,25,78,67,36,60,33,29,63,68,58,62,49,74,39,61,89,75,78,29,,,,,,,,,,,,,
390,21391,40391,,77,Left,Medium,Medium,78,51,60,77,51,79,81,80,73,80,76,73,71,75,75,80,66,73,56,75,,,,,,,,,,,,,
391,21392,40392,,77,Right,High,Medium,73,73,62,74,64,76,69,70,64,75,78,87,68,77,66,75,61,83,76,66,,,,,,,,,,,,,
392,21393,40393,,78,Right,High,Medium,68,77,61,73,75,79,61,52,65,73,88,76,89,78,71,74,83,75,70,73,,,,,,,,,,,,,
393,21394,40394,,81,Right,High,Medium,75,69,50,80,50,82,58,45,77,83,75,74,84,75,80,65,58,78,66,62,,,,,,,,,,,,,
394,21395,40395,,80,Right,Medium,Medium,14,17,20,38,17,30,13,14,56,31,49,40,37,73,54,58,58,42,58,11,,,,,,,,,,,,,
395,21396,40396,,78,Right,Medium,Low,51,79,82,70,75,73,57,49,46,75,70,72,66,76,68,77,87,69,79,69,,,,,,,,,,,,,
396,21397,40397,,78,Left,Medium,Medium,79,67,52,80,69,82,83,78,77,80,75,73,79,75,82,79,53,73,60,78,,,,,,,,,,,,,
397,21398,40398,,79,Left,Medium,Medium,68,38,78,78,39,72,58,32,76,76,70,74,71,76,70,51,84,73,77,24,,,,,,,,,,,,,
398,21399,40399,,79,Left,Medium,Medium,59,81,67,77,77,78,74,64,69,81,72,73,73,77,69,81,57,66,73,77,,,,,,,,,,,,,
399,21400,40400,,81,Right,Medium,Medium,71,77,70,72,69,79,62,56,67,76,88,88,74,72,71,80,73,72,74,75,,,,,,,,,,,,,
400,21401,40401,,85,Right,Medium,High,56,35,73,71,40,62,39,33,65,68,72,90,65,74,66,53,80,74,83,55,,,,,,,,,,,,,
401,21402,40402,,82,Left,Medium,Medium,73,33,74,77,29,73,52,56,79,77,71,75,72,77,70,73,82,76,75,67,,,,,,,,,,,,,
402,21403,40403,,84,Left,Medium,Medium,18,11,15,50,9,20,12,10,50,35,37,40,42,73,25,55,42,40,53,17,,,,,,,,,,,,,
403,21404,40404,,82,Right,High,Medium,58,79,72,73,62,80,75,77,58,79,77,81,79,69,79,77,73,77,82,69,,,,,,,,,,,,,
404,21405,40405,,76,Right,Medium,High,62,57,72,76,44,59,57,54,71,72,67,67,65,81,61,72,78,89,71,67,,,,,,,,,,,,,
405,21406,40406,,76,Right,High,Low,74,66,60,79,67,76,87,61,73,78,80,74,79,78,72,71,69,72,61,72,,,,,,,,,,,,,
406,21407,40407,,79,Right,Medium,High,40,36,74,67,35,56,38,39,65,61,77,83,48,73,54,51,71,63,78,35,,,,,,,,,,,,,
407,21408,40408,,79,Right,Medium,Medium,75,50,59,73,62,72,63,40,68,74,81,88,67,74,64,65,82,88,74,62,,,,,,,,,,,,,
408,21409,40409,,83,Right,High,Medium,72,73,60,72,66,79,75,68,68,78,85,87,88,65,80,72,73,69,57,71,,,,,,,,,,,,,
409,21410,40410,,85,Right,Medium,High,41,35,67,75,36,64,44,32,70,71,50,60,71,71,65,65,60,73,71,43,,,,,,,,,,,,,
410,21411,40411,,81,Right,Medium,Medium,73,69,51,77,55,80,77,74,75,78,76,70,84,76,83,77,64,86,59,72,,,,,,,,,,,,,
411,21412,40412,,77,Right,Medium,Medium,75,73,51,76,67,80,55,45,63,79,77,73,76,74,76,69,64,62,67,64,,,,,,,,,,,,,
412,21413,40413,,81,Right,Medium,Medium,60,70,73,79,55,75,64,50,77,77,64,61,65,74,69,78,76,78,78,69,,,,,,,,,,,,,
413,21414,40414,,78,Right,High,Medium,72,74,48,75,69,79,76,59,70,75,87,87,81,68,72,70,69,72,51,65,,,,,,,,,,,,,
414,21415,40415,,76,Left,Medium,Medium,78,49,76,72,46,72,78,68,73,72,65,68,64,75,64,76,74,68,77,67,,,,,,,,,,,,,
415,21416,40416,,79,Left,High,Medium,77,67,54,76,73,82,80,70,67,83,79,79,83,74,76,79,59,67,72,76,,,,,,,,,,,,,
416,21417,40417,,82,Right,Medium,High,65,44,64,67,40,74,65,40,63,70,91,92,85,72,87,67,79,89,80,45,,,,,,,,,,,,,
417,21418,40418,,76,Right,High,High,65,78,59,72,73,84,74,66,57,80,78,75,88,74,79,72,73,77,67,68,,,,,,,,,,,,,
418,21419,40419,,76,Right,High,High,71,69,69,73,71,79,68,53,72,80,82,72,80,79,80,79,70,84,72,73,,,,,,,,,,,,,
419,21420,40420,,80,Right,High,High,55,48,65,79,33,70,52,42,74,72,86,75,83,77,85,51,84,86,68,46,,,,,,,,,,,,,
420,21421,40421,,76,Right,High,Low,66,68,40,73,76,82,79,64,64,77,90,82,92,78,93,76,73,65,33,69,,,,,,,,,,,,,
421,21422,40422,,76,Right,High,Medium,50,80,79,64,70,73,45,53,52,72,66,69,67,67,53,80,80,52,90,73,,,,,,,,,,,,,
422,21423,40423,,79,Right,Medium,Medium,62,72,78,75,62,79,65,51,73,80,58,64,67,77,56,76,82,74,84,67,,,,,,,,,,,,,
423,21424,40424,,80,Left,Medium,Medium,75,73,67,79,70,81,82,76,74,80,63,69,73,75,69,80,55,73,71,79,,,,,,,,,,,,,
424,21425,40425,,76,Right,High,Medium,51,79,82,73,72,63,45,59,63,73,54,74,55,75,50,82,69,81,87,62,,,,,,,,,,,,,
425,21426,40426,,79,Right,High,High,73,53,65,72,42,73,60,60,65,74,77,85,67,74,70,54,64,77,68,40,,,,,,,,,,,,,
426,21427,40427,,80,Left,High,Medium,77,65,62,77,70,75,72,73,72,74,74,70,73,76,80,84,56,84,64,78,,,,,,,,,,,,,
427,21428,40428,,82,Right,Medium,High,53,44,72,75,40,69,49,43,70,72,62,66,51,75,55,55,61,67,82,50,,,,,,,,,,,,,
428,21429,40429,,76,Right,Medium,Low,63,73,56,76,68,87,61,66,58,75,74,80,79,66,75,61,73,52,60,73,,,,,,,,,,,,,
429,21430,40430,,76,Right,High,Medium,68,66,65,74,52,76,70,72,69,71,86,88,81,69,83,70,66,87,64,71,,,,,,,,,,,,,
430,21431,40431,,80,Left,Medium,Medium,12,11,11,32,10,18,13,12,27,24,43,43,42,75,41,55,58,34,67,12,,,,,,,,,,,,,
431,21432,40432,,77,Left,Medium,Medium,64,30,76,69,59,60,39,56,77,67,48,55,34,70,60,72,89,66,82,59,,,,,,,,,,,,,
432,21433,40433,,76,Left,High,Medium,78,65,67,76,33,81,70,59,73,76,79,87,82,70,67,78,80,82,74,70,,,,,,,,,,,,,
433,21434,40434,,77,Right,Medium,High,55,39,74,75,31,65,30,35,72,76,67,67,61,73,62,45,80,69,79,37,,,,,,,,,,,,,
434,21435,40435,,76,Right,High,Medium,69,78,53,72,67,75,73,53,65,75,90,91,92,73,84,73,71,81,60,69,,,,,,,,,,,,,
435,21436,40436,,77,Right,Medium,High,68,46,73,75,68,69,44,36,66,71,62,63,64,72,64,71,77,60,82,59,,,,,,,,,,,,,
436,21437,40437,,76,Left,High,Low,61,78,55,73,67,83,73,53,67,74,92,94,93,76,92,78,79,91,72,72,,,,,,,,,,,,,
437,21438,40438,,77,Right,High,Medium,69,76,74,73,70,76,54,51,59,77,72,84,71,76,64,80,76,68,77,70,,,,,,,,,,,,,
438,21439,40439,,76,Right,High,High,75,73,72,73,65,77,62,50,69,76,75,77,76,73,71,78,75,74,75,70,,,,,,,,,,,,,
439,21440,40440,,79,Right,Medium,Medium,69,66,68,81,55,82,62,57,79,80,61,68,66,74,65,76,59,68,81,70,,,,,,,,,,,,,
440,21441,40441,,76,Right,Medium,Low,66,80,74,72,72,78,74,72,60,75,71,73,78,77,50,77,71,68,79,70,,,,,,,,,,,,,
441,21442,40442,,76,Right,High,Low,77,67,40,76,72,82,78,69,67,81,76,80,79,71,78,73,44,72,62,70,,,,,,,,,,,,,
442,21443,40443,,76,Right,Medium,Medium,67,60,63,77,60,75,67,71,78,76,66,69,72,74,76,78,71,76,72,73,,,,,,,,,,,,,
443,21444,40444,,76,Right,Medium,Medium,11,10,12,27,9,10,12,8,21,20,54,51,57,79,25,53,57,42,79,13,,,,,,,,,,,,,
444,21445,40445,,76,Right,Medium,High,53,36,65,75,39,67,50,48,74,70,71,67,71,72,70,71,72,90,78,61,,,,,,,,,,,,,
445,21446,40446,,76,Right,Low,High,70,57,67,76,49,67,59,60,75,74,54,35,57,74,61,71,51,78,80,67,,,,,,,,,,,,,
446,21447,40447,,76,Right,High,Medium,78,51,60,75,68,72,75,56,73,74,68,71,65,75,65,72,73,73,71,55,,,,,,,,,,,,,
447,21448,40448,,76,Right,Medium,Medium,67,55,65,79,49,71,75,64,72,72,80,70,76,74,81,78,75,81,71,64,,,,,,,,,,,,,
448,21449,40449,,76,Right,Medium,High,41,50,77,72,31,57,31,35,66,65,67,65,60,74,63,69,88,62,80,37,,,,,,,,,,,,,
449,21450,40450,,76,Left,Medium,Medium,83,64,67,74,73,74,79,71,74,76,78,79,75,74,69,86,64,79,84,71,,,,,,,,,,,,,
450,21451,40451,,80,Right,Medium,Medium,15,20,17,30,18,19,17,15,23,20,40,42,46,73,49,54,54,35,55,14,,,,,,,,,,,,,
451,21452,40452,,79,Right,High,Medium,56,76,77,73,73,76,66,67,63,79,67,68,67,74,65,77,76,69,80,71,,,,,,,,,,,,,
452,21453,40453,,76,Right,High,High,70,69,76,77,74,81,76,60,65,79,78,75,78,78,79,71,73,63,57,67,,,,,,,,,,,,,
453,21454,40454,,77,Left,High,High,78,69,65,75,56,81,77,69,67,78,78,77,77,71,69,79,72,64,65,69,,,,,,,,,,,,,
454,21455,40455,,77,Left,Medium,Medium,60,78,78,75,66,76,59,45,64,80,52,64,57,73,71,80,79,74,92,62,,,,,,,,,,,,,
455,21456,40456,,76,Right,Medium,Medium,74,43,55,74,37,71,59,38,60,69,76,77,72,73,82,53,70,76,68,44,,,,,,,,,,,,,
456,21457,40457,,76,Left,Medium,High,72,72,57,75,49,73,65,50,71,72,92,91,88,74,93,66,92,73,31,63,,,,,,,,,,,,,
457,21458,40458,,76,Right,Medium,Low,68,77,50,76,74,80,68,65,62,78,78,74,78,75,76,80,59,69,67,78,,,,,,,,,,,,,
458,21459,40459,,78,Left,High,Medium,66,73,82,68,69,75,74,60,59,74,74,87,54,72,55,82,65,82,90,70,,,,,,,,,,,,,
459,21460,40460,,76,Left,Medium,Medium,69,38,70,74,33,66,52,37,76,75,65,72,62,73,63,47,78,65,81,23,,,,,,,,,,,,,
460,21461,40461,,85,Right,Medium,Medium,77,63,68,76,61,76,69,72,67,75,79,78,76,74,74,62,56,75,67,59,,,,,,,,,,,,,
461,21462,40462,,76,Right,High,Medium,68,73,78,72,67,76,50,68,68,76,79,84,74,72,68,68,92,77,80,66,,,,,,,,,,,,,
462,21463,40463,,76,Right,Medium,High,42,40,76,71,20,51,28,35,66,68,35,54,33,69,33,65,71,74,80,21,,,,,,,,,,,,,
463,21464,40464,,76,Right,Medium,Medium,20,15,16,28,13,12,20,15,33,32,45,47,50,75,40,52,67,32,64,14,,,,,,,,,,,,,
464,21465,40465,,76,Right,Medium,Medium,72,69,57,78,45,77,58,65,76,76,73,76,80,73,74,81,67,72,75,74,,,,,,,,,,,,,
465,21466,40466,,76,Right,Medium,High,44,41,77,71,38,51,45,39,69,68,52,66,68,70,70,67,91,76,88,59,,,,,,,,,,,,,
466,21467,40467,,76,Right,Medium,Medium,77,69,58,84,45,67,81,76,78,80,61,47,80,78,71,68,51,76,57,78,,,,,,,,,,,,,
467,21468,40468,,76,Right,Medium,High,65,41,77,62,36,53,44,35,60,62,74,74,64,71,63,54,87,82,80,22,,,,,,,,,,,,,
468,21469,40469,,76,Right,Low,Low,67,68,65,80,62,81,69,73,79,80,67,69,65,73,61,81,64,58,76,79,,,,,,,,,,,,,
469,21470,40470,,76,Right,High,High,70,78,56,76,46,72,72,78,72,76,77,89,65,72,70,72,66,77,68,77,,,,,,,,,,,,,
470,21471,40471,,76,Right,Medium,High,46,20,79,71,44,53,34,13,60,60,67,68,64,64,63,55,81,62,85,25,,,,,,,,,,,,,
471,21472,40472,,76,Right,Medium,Medium,70,72,49,75,75,82,70,65,65,77,74,72,84,73,80,71,68,73,68,72,,,,,,,,,,,,,
472,21473,40473,,76,Right,Medium,Medium,77,68,50,80,66,73,73,72,80,77,67,57,68,72,77,76,72,78,74,78,,,,,,,,,,,,,
473,21474,40474,,76,Left,High,High,78,67,48,75,72,80,80,78,70,79,76,73,77,74,77,83,44,67,62,76,,,,,,,,,,,,,
474,21475,40475,,76,Left,High,Low,65,77,79,69,76,71,72,64,63,73,67,74,65,74,60,83,80,77,87,70,,,,,,,,,,,,,
475,21476,40476,,76,Left,Medium,Low,80,69,45,77,76,78,87,82,76,80,72,67,73,75,90,87,49,50,70,79,,,,,,,,,,,,,
476,21477,40477,,76,Right,Medium,Medium,68,77,67,75,75,78,71,75,65,80,80,78,81,77,69,77,82,75,75,71,,,,,,,,,,,,,
477,21478,40478,,76,Left,Medium,Medium,75,57,69,75,38,70,67,59,67,76,71,70,70,75,77,75,69,69,63,64,,,,,,,,,,,,,
478,21479,40479,,76,Right,Low,Medium,61,55,69,79,60,66,57,57,75,74,54,35,54,75,59,73,77,58,70,60,,,,,,,,,,,,,
479,21480,40480,,76,Left,Medium,Low,72,75,67,75,74,76,80,78,72,77,76,69,74,77,68,83,71,75,67,78,,,,,,,,,,,,,
480,21481,40481,,76,Left,Low,High,60,20,76,56,17,58,44,36,56,56,67,71,65,75,58,62,84,63,74,35,,,,,,,,,,,,,
481,21482,40482,,76,Left,Medium,Medium,71,69,66,72,66,78,62,48,65,76,83,84,75,76,76,78,78,75,75,68,,,,,,,,,,,,,
482,21483,40483,,76,Right,Medium,Medium,77,60,69,76,42,73,77,70,73,76,68,71,69,75,68,69,77,82,75,68,,,,,,,,,,,,,
483,21484,40484,,78,Right,Low,High,49,41,69,74,38,61,45,41,75,67,63,62,65,75,69,63,77,55,77,45,,,,,,,,,,,,,
484,21485,40485,,76,Right,Low,High,42,33,77,67,40,48,51,42,62,60,56,70,67,70,59,42,80,66,73,37,,,,,,,,,,,,,
485,21486,40486,,76,Right,Medium,Medium,81,68,38,80,68,72,79,84,78,75,69,63,74,68,78,75,68,77,61,73,,,,,,,,,,,,,
486,21487,40487,,78,Left,Medium,Medium,12,11,11,48,16,29,16,13,56,36,37,37,53,65,43,58,67,37,67,13,,,,,,,,,,,,,
487,21488,40488,,76,Right,Medium,High,67,68,32,81,37,73,76,67,78,75,71,64,76,77,86,66,73,75,82,70,,,,,,,,,,,,,
488,21489,40489,,76,Left,High,High,76,70,71,78,68,76,75,69,77,78,75,71,75,76,81,81,78,79,76,76,,,,,,,,,,,,,
489,21490,40490,,76,Right,Medium,Medium,72,75,72,74,69,80,74,64,63,77,76,77,80,72,79,75,77,81,64,74,,,,,,,,,,,,,
490,21491,40491,,76,Right,Medium,Medium,30,38,81,68,28,42,33,39,69,52,46,55,52,77,49,58,67,62,77,35,,,,,,,,,,,,,
491,21492,40492,,76,Left,Medium,Low,62,75,67,66,74,80,66,67,60,78,83,79,78,75,72,77,42,45,55,76,,,,,,,,,,,,,
492,21493,40493,,76,Left,High,Medium,72,63,63,72,57,78,75,56,72,78,86,86,77,75,81,75,71,75,72,65,,,,,,,,,,,,,
493,21494,40494,,76,Right,High,High,72,76,66,75,62,77,78,74,72,76,72,69,75,77,65,81,71,79,68,82,,,,,,,,,,,,,
494,21495,40495,,76,Right,High,Medium,67,73,71,77,69,71,80,82,76,76,59,58,62,77,66,81,67,71,79,77,,,,,,,,,,,,,
495,21496,40496,,76,Right,Medium,Medium,13,15,15,37,11,16,11,11,37,19,46,43,51,74,38,55,65,42,73,12,,,,,,,,,,,,,
496,21497,40497,,76,Right,High,Medium,64,57,48,79,67,79,66,52,75,78,79,75,90,78,90,65,78,91,60,55,,,,,,,,,,,,,
497,21498,40498,,76,Right,Medium,Medium,74,68,58,80,64,81,80,70,72,83,69,69,71,74,74,71,59,62,60,74,,,,,,,,,,,,,
498,21499,40499,,76,Right,High,Medium,63,50,75,80,51,67,50,62,81,73,64,77,54,76,46,76,57,67,83,57,,,,,,,,,,,,,
499,21500,40500,,76,Right,High,Medium,46,78,86,69,74,69,69,64,48,77,51,66,55,77,54,80,80,69,86,72,,,,,,,,,,,,,
500,21501,40501,,76,Right,High,Low,67,71,49,86,78,75,79,69,75,84,63,57,73,59,74,78,42,33,51,73,,,,,,,,,,,,,
501,21502,40502,,76,Left,High,Medium,73,67,54,77,55,80,77,74,77,78,75,74,82,71,84,73,71,78,60,74,,,,,,,,,,,,,
